code|level|name|nuts0|nuts1|nuts2|pop3|pop2|pop1|pop0|density|fertility|popchange|womenratio|gdppps|gva
RS213|3|Mačvanska oblast|RS|RS2|RS21|0.018512681907852713|0.12721601967118462|0.4900221729490022|0.08345765621664328|0.004043951871277025|0.19740259740259744|0.09237477462163753|0.4900221729490022|0.00718132854578097|0.00022310636961908573
RS214|3|Moravička oblast|RS|RS2|RS21|0.013229004378564117|0.12721601967118462|0.5321507760532149|0.08345765621664328|0.003094667394451432|0.19220779220779224|0.0930926464428161|0.5321507760532149|0.01615798922800718|0.00022754016431418385
RS215|3|Pomoravska oblast|RS|RS2|RS21|0.013183609337175984|0.12721601967118462|0.5764966740576496|0.08345765621664328|0.0035788024776324846|0.14545454545454548|0.09282553134656361|0.5764966740576496|0.00718132854578097|0.00013773028144642413
RS216|3|Rasinska oblast|RS|RS2|RS21|0.014793739599043652|0.12721601967118462|0.5077605321507759|0.08345765621664328|0.003944277001210338|0.1558441558441558|0.09247266623361643|0.5077605321507759|0.005385996409335729|0.0001592079643511737
RS217|3|Raška oblast|RS|RS2|RS21|0.020229198502096372|0.12721601967118462|0.48558758314855877|0.08345765621664328|0.003640505968626148|0.24415584415584415|0.09390537447715254|0.48558758314855877|0.003590664272890485|0.00019015258216557984
RS218|3|Šumadijska oblast|RS|RS2|RS21|0.01873607329573642|0.12721601967118462|0.5476718403547671|0.08345765621664328|0.005596031990886869|0.14025974025974028|0.09301676147228984|0.5476718403547671|0.01436265709156194|0.0003170061045827079
RS221|3|Borska oblast|RS|RS2|RS22|0.007438813755892147|0.09942310468235915|0.554323725055432|0.08345765621664328|0.0015093623181526925|0.13766233766233768|0.09303345616580562|0.554323725055432|0.01795332136445242|0.00010980282346293731
RS222|3|Braničevska oblast|RS|RS2|RS22|0.011068558790394702|0.09942310468235915|0.5587583148558759|0.08345765621664328|0.0020362152027908966|0.1272727272727273|0.09268666185050052|0.5587583148558759|0.012567324955116699|0.00015103166553171853
RS223|3|Zaječarska oblast|RS|RS2|RS22|0.007095828998737368|0.09942310468235915|0.5365853658536583|0.08345765621664328|0.0013527303794764697|0.09350649350649345|0.09302814421786877|0.5365853658536583|0.005385996409335729|3.919242945152417e-05
RS224|3|Jablanička oblast|RS|RS2|RS22|0.013269886462621266|0.09942310468235915|0.4501108647450114|0.08345765621664328|0.0033889455822673662|0.1818181818181818|0.0927830357630689|0.4501108647450114|0.0017953321364452407|0.00010241316563777374
RS225|3|Nišavska oblast|RS|RS2|RS22|0.023988160123708125|0.09942310468235915|0.5365853658536583|0.08345765621664328|0.0062605311246647834|0.1844155844155844|0.09307746944871086|0.5365853658536583|0.010771992818671455|0.0003630705752744072
RS226|3|Pirotska oblast|RS|RS2|RS22|0.00559108956395209|0.09942310468235915|0.3902439024390245|0.08345765621664328|0.0014001946033177495|0.1584415584415584|0.09353657352039484|0.3902439024390245|0.01615798922800718|6.357489490229427e-05
RS227|3|Podunavska oblast|RS|RS2|RS22|0.012341013656673453|0.09942310468235915|0.5033259423503325|0.08345765621664328|0.007119633576191946|0.15064935064935067|0.09282249594774256|0.5033259423503325|0.0017953321364452407|8.359507847562913e-05
RS228|3|Pčinjska oblast|RS|RS2|RS22|0.013072444579390717|0.09942310468235915|0.4013303769401333|0.08345765621664328|0.002615278733654508|0.1714285714285714|0.09356313326007903|0.4013303769401333|0.0017953321364452407|8.605375725432408e-05
RS229|3|Toplička oblast|RS|RS2|RS22|0.00555783968714587|0.09942310468235915|0.3968957871396894|0.08345765621664328|0.0017324441702067067|0.22597402597402597|0.09364812442706846|0.3968957871396894|0.005385996409335729|2.15015205106372e-05
SE110|3|Stockholms län|SE|SE1|SE11|0.15557258975724605|0.15557258975724605|0.4501108647450114|0.12282121528422799|0.016864038730806656|0.23116883116883116|0.12172556352179112|0.4501108647450114|0.38599640933572715|0.045040178982824905
SE121|3|Uppsala län|SE|SE1|SE12|0.024977559651506782|0.11340889218511753|0.4501108647450114|0.12282121528422799|0.00209791869378456|0.22337662337662337|0.1000239796506863|0.4501108647450114|0.2657091561938959|0.004971962701733956
SE122|3|Södermanlands län|SE|SE1|SE12|0.019558095200171228|0.11340889218511753|0.43237250554323725|0.12282121528422799|0.0022260720981560154|0.3038961038961039|0.09696657418818258|0.43237250554323725|0.20107719928186718|0.0030237628477501883
SE123|3|Östergötlands län|SE|SE1|SE12|0.03063395436271899|0.11340889218511753|0.3968957871396894|0.12282121528422799|0.002002990246102001|0.24415584415584415|0.0975228110221402|0.3968957871396894|0.23877917414721728|0.005615673411123365
SE124|3|Örebro län|SE|SE1|SE12|0.020059630767086604|0.11340889218511753|0.4412416851441241|0.12282121528422799|0.0016137836106035076|0.2753246753246754|0.09695974454083521|0.4412416851441241|0.24416517055655296|0.0037261787696962773
SE125|3|Västmanlands län|SE|SE1|SE12|0.01817991767171222|0.11340889218511753|0.41685144124168505|0.12282121528422799|0.002468139639746541|0.2727272727272728|0.09657197234144593|0.41685144124168505|0.22980251346499103|0.0031840128560158784
SE211|3|Jönköpings län|SE|SE2|SE21|0.02394694620455311|0.05738298250067612|0.39911308203991136|0.12282121528422799|0.001571065809146356|0.3012987012987013|0.09714414501921406|0.39911308203991136|0.2495511669658887|0.00456523184859023
SE212|3|Kronobergs län|SE|SE2|SE21|0.013265904441446867|0.05738298250067612|0.3725055432372508|0.12282121528422799|0.001058452191660536|0.2805194805194806|0.09621758952908821|0.3725055432372508|0.26032315978456017|0.0025966746791784316
SE213|3|Kalmar län|SE|SE2|SE21|0.016238085046017234|0.05738298250067612|0.4079822616407982|0.12282121528422799|0.0009777630111303605|0.2909090909090909|0.09528192784249921|0.4079822616407982|0.21005385996409337|0.0026280585900156236
SE214|3|Gotlands län|SE|SE2|SE21|0.003932245909717625|0.05738298250067612|0.4589800443458978|0.12282121528422799|0.0008306239172223937|0.22077922077922077|0.09491767998397309|0.4589800443458978|0.21005385996409337|0.0005833028106978994
SE221|3|Blekinge län|SE|SE2|SE22|0.010597817520561333|0.10100058237059677|0.36585365853658547|0.12282121528422799|0.0025203502859719486|0.2883116883116883|0.09465891223447848|0.36585365853658547|0.20646319569120286|0.0016698276978003588
SE224|3|Skåne län|SE|SE2|SE22|0.090402831217055|0.10100058237059677|0.4589800443458978|0.12282121528422799|0.005795381731020244|0.2519480519480519|0.10768229087619821|0.4589800443458978|0.24236983842010773|0.016834270519592485
UKI43|3|Haringey and Islington|UK|UKI|UKI4|0.03428433954030884|0.1613309905775424|0.4057649667405767|0.8027002138505838|0.554780833946413|0.1558441558441558|0.09781876240719267|0.4057649667405767|0.14391992583987517|0.010071491969965738
UKI44|3|Lewisham and Southwark|UK|UKI|UKI4|0.04163740710691229|0.1613309905775424|0.48115299334811534|0.8027002138505838|0.4630229964164511|0.1818181818181818|0.09891605908100264|0.48115299334811534|0.14391992583987517|0.010071491969965738
UKI45|3|Lambeth|UK|UKI|UKI4|0.021784642339835646|0.1613309905775424|0.4235033259423504|0.8027002138505838|0.575332842869687|0.1142857142857143|0.09583512927763578|0.4235033259423504|0.14391992583987517|0.010071491969965738
UKI51|3|Bexley and Greenwich|UK|UKI|UKI5|0.03575868288012955|0.12879442649769623|0.5033259423503325|0.8027002138505838|0.23557918219142324|0.2623376623376623|0.09841218287670817|0.5033259423503325|0.14391992583987517|0.010071491969965738
UKI52|3|Barking & Dagenham and Havering|UK|UKI|UKI5|0.031594816072101135|0.12879442649769623|0.5742793791574281|0.8027002138505838|0.15185229133540595|0.3220779220779221|0.09803048147496099|0.5742793791574281|0.14391992583987517|0.010071491969965738
UKI53|3|Redbridge and Waltham Forest|UK|UKI|UKI5|0.038995667892797355|0.12879442649769623|0.419068736141907|0.8027002138505838|0.2924080973965873|0.3012987012987013|0.09775729558106638|0.419068736141907|0.14391992583987517|0.010071491969965738
UKI54|3|Enfield|UK|UKI|UKI5|0.022445458753726926|0.12879442649769623|0.5454545454545456|0.8027002138505838|0.19749388898118045|0.2675324675324675|0.09603091250159357|0.5454545454545456|0.14391992583987517|0.010071491969965738
UKI61|3|Bromley|UK|UKI|UKI6|0.022202223626990807|0.08739029946458407|0.6297117516629711|0.8027002138505838|0.10539905546194557|0.2519480519480519|0.09631548114106711|0.6297117516629711|0.14391992583987517|0.010071491969965738
UKI62|3|Croydon|UK|UKI|UKI6|0.025848228581288817|0.08739029946458407|0.583148558758315|0.8027002138505838|0.21440064551344423|0.2961038961038961|0.09576759165386739|0.583148558758315|0.14391992583987517|0.010071491969965738
UKI63|3|Merton, Kingston upon Thames and Sutton|UK|UKI|UKI6|0.0393399799903436|0.08739029946458407|0.5321507760532149|0.8027002138505838|0.23564088568241687|0.22337662337662337|0.09718056980506667|0.5321507760532149|0.14391992583987517|0.010071491969965738
UKI71|3|Barnet|UK|UKI|UKI7|0.0262707210278924|0.13959930911932625|0.4900221729490022|0.8027002138505838|0.21471865581318084|0.24935064935064935|0.0976935522058243|0.4900221729490022|0.14391992583987517|0.010071491969965738
UKI72|3|Brent|UK|UKI|UKI7|0.02200843192983679|0.13959930911932625|0.36363636363636354|0.8027002138505838|0.3650900633647388|0.2909090909090909|0.0956469345507306|0.36363636363636354|0.14391992583987517|0.010071491969965738
UKI73|3|Ealing|UK|UKI|UKI7|0.0228858702956153|0.13959930911932625|0.4235033259423504|0.8027002138505838|0.2922324797683746|0.2727272727272728|0.0943872440399944|0.4235033259423504|0.14391992583987517|0.010071491969965738
UKI74|3|Harrow and Hillingdon|UK|UKI|UKI7|0.037159159727165186|0.13959930911932625|0.4412416851441241|0.8027002138505838|0.15943232788285833|0.2935064935064935|0.09760324909089804|0.4412416851441241|0.14391992583987517|0.010071491969965738
UKI75|3|Hounslow and Richmond upon Thames|UK|UKI|UKI7|0.031275391606894874|0.13959930911932625|0.4611973392461197|0.8027002138505838|0.19723758217243753|0.2649350649350649|0.09673816042689848|0.4611973392461197|0.14391992583987517|0.010071491969965738
UKJ11|3|Berkshire|UK|UKJ|UKJ1|0.0607363088986559|0.16043755776004673|0.46563192904656314|0.8027002138505838|0.034259676768635644|0.2675324675324675|0.09841370057611869|0.46563192904656314|0.14391992583987517|0.010071491969965738
UKJ12|3|Milton Keynes|UK|UKJ|UKJ1|0.018030459143633167|0.16043755776004673|0.49667405764966754|0.8027002138505838|0.041531195861119675|0.2831168831168832|0.09579946334148842|0.49667405764966754|0.14391992583987517|0.010071491969965738
UKJ13|3|Buckinghamshire CC|UK|UKJ|UKJ1|0.03604585297382319|0.16043755776004673|0.5432372505543237|0.8027002138505838|0.016346678690936707|0.277922077922078|0.09752129332272966|0.5432372505543237|0.14391992583987517|0.010071491969965738
UKJ14|3|Oxfordshire|UK|UKJ|UKJ1|0.04562513584499319|0.16043755776004673|0.46341463414634165|0.8027002138505838|0.012430880224031136|0.24415584415584415|0.097273908318814|0.46341463414634165|0.14391992583987517|0.010071491969965738
UKJ21|3|Brighton and Hove|UK|UKJ|UKJ2|0.01939045210872909|0.19311734186813206|0.4212860310421285|0.8027002138505838|0.16643330089944705|0.10129870129870125|0.09596565142694097|0.4212860310421285|0.14391992583987517|0.010071491969965738
UKJ22|3|East Sussex CC|UK|UKJ|UKJ2|0.03707440904317009|0.19311734186813206|0.5920177383592018|0.8027002138505838|0.01540688705887937|0.2597402597402597|0.09688537726971946|0.5920177383592018|0.14391992583987517|0.010071491969965738
UKN0F|3|Mid and East Antrim|UK|UKN|UKN0||6.9136602929007085e-06|0.5226858544755546|0.8027002138505838||||0.5226858544755546|0.14391992583987517|0.010071491969965738
UKN0G|3|Fermanagh and Omagh|UK|UKN|UKN0||6.9136602929007085e-06|0.5226858544755546|0.8027002138505838||||0.5226858544755546|0.14391992583987517|0.010071491969965738
UKK41|3|Plymouth|UK|UKK|UKK4|0.01752991908201139|0.07932179542698052|0.4678492239467851|0.8027002138505838|0.1565465030733085|0.20259740259740264|0.09468395427475215|0.4678492239467851|0.14391992583987517|0.010071491969965738
UKK42|3|Torbay|UK|UKK|UKK4|0.009029365746985693|0.07932179542698052|0.5742793791574281|0.8027002138505838|0.10222844530934808|0.2701298701298701|0.09484255386315207|0.5742793791574281|0.14391992583987517|0.010071491969965738
UKK43|3|Devon CC|UK|UKK|UKK4|0.05276264333202259|0.07932179542698052|0.5587583148558759|0.8027002138505838|0.00566248190426466|0.21818181818181823|0.0993326675691919|0.5587583148558759|0.14391992583987517|0.010071491969965738
UKL11|3|Isle of Anglesey|UK|UKL|UKL1|0.004650602529578951|0.13063577945575727|0.52549889135255|0.8027002138505838|0.00461352255737238|0.2987012987012987|0.09444946971582595|0.52549889135255|0.14391992583987517|0.010071491969965738
UKL12|3|Gwynedd|UK|UKL|UKL1|0.00823933274598521|0.13063577945575727|0.4678492239467851|0.8027002138505838|0.0022592970548449107|0.22337662337662337|0.09471279056355213|0.4678492239467851|0.14391992583987517|0.010071491969965738
UKL13|3|Conwy and Denbighshire|UK|UKL|UKL1|0.014114672254769714|0.13063577945575727|0.5410199556541018|0.8027002138505838|0.0050786719510169205|0.2727272727272728|0.0946930604712153|0.5410199556541018|0.14391992583987517|0.010071491969965738
UKL14|3|South West Wales|UK|UKL|UKL1|0.02564959209170595|0.13063577945575727|0.5188470066518847|0.8027002138505838|0.0031089066616038163|0.22077922077922077|0.0951028393120572|0.5188470066518847|0.14391992583987517|0.010071491969965738
UKL15|3|Central Valleys|UK|UKL|UKL1|0.019859666937112275|0.13063577945575727|0.5388026607538803|0.8027002138505838|0.026404347722903863|0.22337662337662337|0.09496396981599411|0.5388026607538803|0.14391992583987517|0.010071491969965738
UKL16|3|Gwent Valleys|UK|UKL|UKL1|0.02278253684613968|0.13063577945575727|0.5476718403547671|0.8027002138505838|0.031734580060279564|0.22597402597402597|0.09485697200755205|0.5476718403547671|0.14391992583987517|0.010071491969965738
UKL17|3|Bridgend and Neath Port Talbot|UK|UKL|UKL1|0.01899908579430538|0.13063577945575727|0.5121951219512197|0.8027002138505838|0.01954102095545483|0.2545454545454545|0.09509449196529932|0.5121951219512197|0.14391992583987517|0.010071491969965738
UKL18|3|Swansea|UK|UKL|UKL1|0.016340754825297118|0.13063577945575727|0.4456762749445675|0.8027002138505838|0.030638156489546004|0.19480519480519484|0.09509221541618353|0.4456762749445675|0.14391992583987517|0.010071491969965738
UKL21|3|Monmouthshire and Newport|UK|UKL|UKL2|0.016252752157342933|0.07751674522862609|0.5277161862527715|0.8027002138505838|0.011082896266938796|0.2727272727272728|0.0954822641646886|0.5277161862527715|0.14391992583987517|0.010071491969965738
UKL22|3|Cardiff and Vale of Glamorgan|UK|UKL|UKL2|0.03302734818959067|0.07751674522862609|0.52549889135255|0.8027002138505838|0.04982794218857536|0.187012987012987|0.09675940821864584|0.52549889135255|0.14391992583987517|0.010071491969965738
PL224|3|Częstochowski|PL|PL2|PL22|0.03385647136511982|0.2979214844974938|0.6230598669623062|0.4571469303725373|0.0079265253814937|0.1272727272727273|0.09291204021296356|0.6230598669623062|0.05026929982046678|0.001579833924830037
PL225|3|Bielski|PL|PL2|PL22|0.04388379798542912|0.2979214844974938|0.6008869179600886|0.4571469303725373|0.013527303794764696|0.19480519480519484|0.09510739241028877|0.6008869179600886|0.06283662477558348|0.0024647369359626996
PL227|3|Rybnicki|PL|PL2|PL22|0.04131240781206188|0.2979214844974938|0.5654101995565408|0.4571469303725373|0.022303438783017302|0.174025974025974|0.09379761781900522|0.5654101995565408|0.052064631956912036|0.0019880461149110657
PL228|3|Bytomski|PL|PL2|PL22|0.028606707382833177|0.2979214844974938|0.607538802660754|0.4571469303725373|0.0130526615563519|0.14285714285714288|0.0932580756785634|0.607538802660754|0.03949730700179534|0.0011129063060755203
PL229|3|Gliwicki|PL|PL2|PL22|0.030737354179214183|0.2979214844974938|0.6097560975609755|0.4571469303725373|0.025355388376011583|0.1714285714285714|0.09268059105285842|0.6097560975609755|0.07540394973070018|0.0019905286312956482
PL22A|3|Katowicki|PL|PL2|PL22|0.04866487807548917|0.2979214844974938|0.6452328159645233|0.4571469303725373|0.09221349407883808|0.1766233766233766|0.09200369711576403|0.6452328159645233|0.0843806104129264|0.003498985953353599
PL22B|3|Sosnowiecki|PL|PL2|PL22|0.04480337940863668|0.2979214844974938|0.6563192904656321|0.4571469303725373|0.017965208723924344|0.12987012987012989|0.09124484741050125|0.6563192904656321|0.05565529622980252|0.0022826687075652944
PL22C|3|Tyski|PL|PL2|PL22|0.026056952857846823|0.2979214844974938|0.5698447893569842|0.4571469303725373|0.02072762655148682|0.20000000000000004|0.09536312476096233|0.5698447893569842|0.08078994614003591|0.0017799812746070712
PL411|3|Pilski|PL|PL4|PL41|0.026954832265653907|0.23050414047243364|0.5144124168514412|0.4571469303725373|0.0029570211453117216|0.1792207792207792|0.09386591429247888|0.5144124168514412|0.04129263913824058|0.0010728284798338843
PL414|3|Koniński|PL|PL4|PL41|0.04331237794690307|0.23050414047243364|0.5432372505543237|0.4571469303725373|0.004860336521347035|0.1792207792207792|0.09386212004395256|0.5432372505543237|0.04308797127468582|0.00180046118343681
PL415|3|Miasto Poznań|PL|PL4|PL41|0.0355692050392478|0.23050414047243364|0.7627494456762747|0.4571469303725373|0.09908156726867126|0.18961038961038965|0.09310402918839505|0.7627494456762747|0.13464991023339318|0.00386272057622059
